Date,Alipur,Anand Vihar,Ashok Vihar,Aya Nagar,Bawana,Burari Crossing,CRRI Mathura Road,Dr. Karni Singh Shooting Range,DTU,Dwarka-Sector 8,IGI Airport (T3),"IHBAS, Dilshad Garden",ITO,Jahangirpuri,Jawaharlal Nehru Stadium,Lodhi Road,Major Dhyan Chand National Stadium,Mandir Marg,Mundka,Najafgarh,Narela,Nehru Nagar,"North Campus, DU",NSIT Dwarka,Okhla Phase-2,Patparganj,Punjabi Bagh,Pusa,R K Puram,Rohini,Shadipur,Sirifort,Sonia Vihar,Sri Aurobindo Marg,Vivek Vihar,Wazirpur
10-01-2019 08:00,49.65,14.57,62.65,49.64,55.91,35.01,18.85,69.22,86.04,50.08,11.48,15.49,15.49,50.21,44.82,32.07,47.45,18.11,41.74,24.34,36.03,62.4,30.95,42.25,29.89,29.83,43.18,19.6,24.37,71.97,46.45,60.16,60.16,43.61,74.95,28.43
10-01-2019 16:00,14.62,14.01,13.07,41.38,17.92,23.44,24.9,18.32,53.66,9.27,10.81,6.4,6.4,31.97,9.66,19.92,7.96,13.17,11.62,8.95,10.06,12.4,28.96,13.96,13.05,6.74,14.37,2.68,14.25,21.89,19.61,23.1,23.1,10.86,19.88,7.1
11-01-2019 00:00,1.48,16.07,1.62,34.63,4.75,19.45,29.58,6.94,33.56,1.51,10.22,4.08,4.08,6.65,1.65,16.81,1.42,7.25,4.85,0.87,2.46,6.25,25.52,5.63,18.49,1.99,6.74,3.33,16.38,3.94,11.59,4.47,4.47,2.77,3,3.36
11-01-2019 08:00,46.78,22.15,65.78,44.45,57.19,29.54,30.29,76.46,76,32.01,39.38,15.76,15.76,57.42,26.68,30.72,32.86,10.16,39.56,0.45,31.75,53.37,32.85,27.38,29.42,39.7,26.56,32.11,18.51,64.41,46.69,69.86,69.86,28.94,79.75,25.58
11-01-2019 16:00,26.49,16.04,7.39,23.52,32.18,21.75,33.11,62.91,62.94,8.45,25.73,5.45,5.45,23.49,6.89,20.61,7.17,8.48,15.83,1.14,7.44,8.61,28.89,17.49,19.37,16.63,8.72,4.95,12.58,22.34,17.34,18.71,18.71,5.86,29.87,7.3
12-01-2019 00:00,1.45,15.93,1.99,19.73,5.75,19.61,23.96,6.77,70.4,1.26,25.95,4.07,4.07,6.47,5.1,16.9,1.26,7.77,4.39,1.83,1.43,1.21,26.16,9.03,13.84,35.995,7.24,1.84,10.55,34.07,8.9,3.8,3.8,3.41,3.98,3.46
12-01-2019 08:00,54.81,45.04,65.24,36.73,61.38,41.56,45.96,93.46,77.86,39.19,38.09,15.22,15.22,65.61,31.62,36.14,54.83,10.79,48.26,2.52,21.91,62.44,36,47.39,30.58,55.36,25.89,54.02,17.45,59.24,10.94,69.41,69.41,47.74,86.49,26.77
12-01-2019 16:00,20.68,17.1,11.42,24.09,42.73,18.99,33,48.97,39.06,15.46,29.69,5.85,5.85,26.22,14.24,23.04,12.54,11.47,15.4,0.98,6.1,13.17,29.37,15.56,15.57,10.5,13.84,14.91,21.13333333,23.62,13.5175,25.13,25.13,8.11,19.49,11.94
13-01-2019 00:00,2.48,34.77,3.77,20.54,16.25,11.16,26.64,6.44,28.25,1.17,23.19,4.13,4.13,7.54,5.98,18.19,2.44,8.03,3.83,1.62,1.37,2.45,26.48,3.53,12.51,2.49,10.43,2.38,24.81666667,19.68,16.095,5.95,5.95,2.43,17.46,4.24
13-01-2019 08:00,51.39,25.76,65.17,34.46,83.22,24.33,40.63,80.43,81.88,44.49,33.02,20.32,20.32,63.04,51.6,33.84,53.02,14.05,52.08,1.4775,28.32,67.5,36.53,42.63,33.26,43.89,35.16,34.38,28.5,72.83,18.6725,73.25,73.25,44.46,103.04,23.51
